Close (BTC),Volume (BTC),Close (ETH),Volume (ETH),Close (USDT),Volume (USDT),Close (BNB),Volume (BNB)
16967.1328125,22895392882,1276.27392578125,6857935276,1.0000439882278442,29913541569,292.0162048339844,1433086340
17088.66015625,19539705127,1294.3033447265625,6213645709,1.0000649690628052,26380777290,293.5274963378906,854253818
16908.236328125,16217776704,1243.3348388671875,5672609405,1.00006103515625,20609261957,290.5631408691406,634607105
17130.486328125,16824520830,1280.256591796875,5174128454,1.0001200437545776,21649754992,292.2882995605469,633441009
16974.826171875,22209086834,1259.6767578125,6120359523,1.0000540018081665,28743587598,288.4742736816406,705616866
17089.50390625,19889922369,1271.65380859375,5089212680,1.0000770092010498,25563996757,290.3544616699219,610280514
16848.126953125,19675404389,1232.4375,5752205180,1.0000020265579224,25829885797,284.284423828125,759320494
17233.474609375,20496603770,1281.1163330078125,6227269815,1.0001269578933716,25868764140,290.53717041015625,646645162
17133.15234375,20328426366,1264.2847900390625,5706183865,1.0000569820404053,25000886944,286.0904235839844,644239750
17128.724609375,12706781969,1266.3841552734375,3282499999,1.0000460147857666,16256414916,288.1252136230469,439735200
17104.193359375,14122486832,1263.8685302734375,3362005848,1.0000779628753662,17036610394,284.3904113769531,496833486
17206.4375,19617581341,1274.6190185546875,5151109364,1.0001070499420166,25872687355,276.2781982421875,974762447
17781.318359375,26634741631,1320.5491943359375,8812883119,1.0000170469284058,37452330494,271.9516906738281,1925504273
17815.650390625,25534481470,1309.3287353515625,7830915428,1.0001050233840942,31427740393,268.2315368652344,1026628081
17364.865234375,20964448341,1266.3538818359375,6032859783,1.0000779628753662,24979746073,258.2737121582031,709349174
16647.484375,24031608960,1168.2593994140625,9297811507,1.0001569986343384,31897990627,231.23243713378906,1264053277
16795.091796875,14463581825,1188.1495361328125,5077258586,1.000161051750183,21306704152,242.52928161621094,1196953526
16757.9765625,10924354698,1184.7152099609375,3350092519,1.000154972076416,14422416298,251.15638732910156,925487110
16439.6796875,17221074814,1167.60986328125,4943628091,1.0000799894332886,21820408554,240.65780639648438,751196285
16906.3046875,22722096615,1217.70361328125,6684951715,1.0001109838485718,26224288350,251.74453735351562,667866377
16817.53515625,14882945045,1213.5999755859375,4217182733,1.0000770092010498,18469483242,246.04698181152344,479296549
16830.341796875,16441573050,1218.18212890625,5297471739,1.0000109672546387,20067291688,245.890625,543367184
16796.953125,15329265213,1220.159423828125,4835831923,0.9999809861183167,18370924559,246.14817810058594,388929772
16847.755859375,9744636213,1221.1485595703125,2626153345,0.9999920129776001,11647419533,244.63552856445312,280627376
16841.986328125,11656379938,1218.9620361328125,3942720070,0.9999430179595947,14856104217,243.14149475097656,298063868
16919.8046875,11886957804,1226.974365234375,3282098400,0.9999949932098389,14986560291,244.1982879638672,276115280
16717.173828125,15748580239,1212.7916259765625,4091530737,0.9998499751091003,18554435182,246.5966796875,391342277
16552.572265625,17005713920,1189.986083984375,4991669631,0.9996860027313232,21161758512,244.1419219970703,414698978
16642.341796875,14472237479,1201.5953369140625,4132233940,0.9997349977493286,18567214596,246.47972106933594,345312528
16602.5859375,15929162910,1199.2327880859375,4055668253,0.99965900182724,19162959224,245.7792205810547,342300809
16547.49609375,11239186456,1196.771240234375,3018513333,0.9996740221977234,13466542553,246.3491973876953,307551853
16625.080078125,9244361700,1200.96484375,2399674550,0.9996920228004456,11344984018,244.13697814941406,278651737
16688.470703125,12097775227,1214.6566162109375,3765758498,0.999770998954773,16348780894,245.53590393066406,357733262
16679.857421875,13903079207,1214.77880859375,3392972131,0.9997590184211731,18233713873,246.13336181640625,377452410
16863.23828125,18421743322,1256.526611328125,6404416893,0.999763011932373,24715975399,259.11968994140625,632924961
16836.736328125,13692758566,1250.4385986328125,4001786456,0.9996970295906067,19334292777,256.4228515625,342934041
16951.96875,14413662913,1269.3790283203125,4977252792,0.9997379779815674,20350836697,259.8671569824219,417893264
16955.078125,7714767174,1264.2703857421875,2565213548,0.9998959898948669,11626878301,261.2828369140625,327712514
17091.14453125,9768827914,1287.3594970703125,3495088905,0.9999570250511169,14853747515,274.38507080078125,491734030
17196.5546875,18624736866,1321.5389404296875,7990438824,0.9999989867210388,31331363115,272.7015380859375,783671054
17446.29296875,15808338949,1336.5860595703125,5830173253,1.000100016593933,23843949758,277.2896423339844,470259383
17934.896484375,18372283782,1387.9327392578125,6314904311,1.0000189542770386,25576360686,285.0465087890625,466458216
18869.587890625,34971338710,1417.9384765625,12230193038,1.0000920295715332,41556485542,287.8123474121094,655903255
19909.57421875,29225029694,1451.6148681640625,7684148212,1.0002139806747437,35704375577,293.7330017089844,561853825
20976.298828125,38967784639,1550.7069091796875,15444626014,1.0001569986343384,53708266585,305.2411193847656,1087358891
20880.798828125,19298407543,1552.4794921875,6774614499,1.0003739595413208,30028224816,302.0706481933594,562889882
21169.6328125,26792494050,1576.83349609375,8454485431,1.0001260042190552,35957366329,298.9992370605469,602126315
21161.51953125,24999983362,1567.8460693359375,7599462786,1.0001029968261719,32250868598,299.82452392578125,529752305
20688.78125,30005625418,1515.5069580078125,10354880595,0.9999899864196777,40496222408,286.9910583496094,844268123
21086.79296875,21152848261,1552.5565185546875,6432638856,1.0000230073928833,25966707878,294.8522033691406,431382130
22676.552734375,28799154319,1659.754150390625,8528894754,1.0001790523529053,33794858528,304.9731750488281,669836014
22777.625,32442278429,1627.1181640625,8859250310,1.0002169609069824,40470629184,299.26116943359375,755028964
22720.416015625,24746386230,1628.382080078125,7517988734,1.0002340078353882,32852491605,303.04644775390625,571771274
22934.431640625,26518700512,1628.2510986328125,8264507375,1.0002039670944214,35271449760,305.50408935546875,520678637
22636.46875,26405069715,1556.604248046875,8180274691,1.0001300573349,34777970359,300.6123352050781,887528741
23117.859375,30685366709,1611.7110595703125,10598973448,1.0001749992370605,39242817276,307.3076477050781,667706772
23032.77734375,26357839322,1603.10595703125,8395315241,1.000082015991211,34910787321,304.8665466308594,540954388
23078.728515625,25383335641,1598.156494140625,8124465373,1.000182032585144,34658058512,308.12310791015625,484897937
23031.08984375,14712928379,1572.43505859375,5803653357,1.0001939535140991,23967491540,306.24432373046875,434715822
23774.56640625,27423687259,1646.1556396484375,8801292300,1.0000989437103271,33570913369,317.3362121582031,664644693
22840.138671875,27205595568,1567.3265380859375,9180418120,1.0000929832458496,37178895589,307.0688781738281,630938594
23139.283203125,22837828665,1586.535400390625,6585191019,1.0001169443130493,31416134222,312.3610534667969,487472184
23723.76953125,26683255504,1641.792724609375,8116969489,1.0000979900360107,36688644471,317.47259521484375,616638893
23471.87109375,32066936882,1643.2415771484375,10558081069,1.0001399517059326,43575657052,323.34979248046875,909077028
23449.322265625,27083066007,1664.74560546875,8169519805,1.0001310110092163,36792033814,332.2686767578125,861598551
23331.84765625,15639298538,1667.0592041015625,5843302512,1.000100016593933,24493083193,330.6170959472656,440935963
22955.666015625,19564262605,1631.6458740234375,6926696531,1.0001980066299438,30313569702,327.8693542480469,662969265
22760.109375,23825006542,1616.2470703125,6919871886,1.0001020431518555,32088027094,324.6271667480469,521894604
23264.291015625,27187964471,1672.0035400390625,8030277434,1.0000770092010498,39183502892,333.2278747558594,521804212
22939.3984375,25371367758,1650.716796875,7806089579,1.0001310110092163,39133872723,328.0886535644531,515127902
21819.0390625,32572572185,1546.438232421875,10524969124,1.0001590251922607,47895876169,305.9604187011719,778492045
21651.18359375,27078406594,1514.869140625,8397387897,1.0001529455184937,37581182134,305.9541320800781,492880078
21870.875,16356226232,1539.9267578125,5064007416,1.000162959098816,22803314101,310.61602783203125,348569462
21788.203125,17821046406,1515.03369140625,5319698775,1.0002100467681885,24662650244,312.9296569824219,520994815
21808.1015625,23918742607,1507.1658935546875,9363855114,1.000933051109314,41054083637,294.475341796875,1322505522
22220.8046875,26792596581,1556.8751220703125,9249575045,1.0004040002822876,40374822815,296.120361328125,662196432
24307.841796875,32483312909,1673.7459716796875,10015035156,1.0002180337905884,44524116301,317.1692199707031,667519216
23623.474609375,39316664596,1640.067626953125,12704861676,1.000162959098816,57045633961,304.7637023925781,1036335164
24565.6015625,41358451255,1694.7833251953125,9802443159,1.0002210140228271,53478834233,313.37799072265625,701575686
24641.27734375,19625427158,1691.8194580078125,5491437195,1.000182032585144,30777314971,316.6827087402344,467884011
24327.642578125,25555105670,1681.4361572265625,6959144003,1.000236988067627,39281755451,311.93585205078125,522437732
24829.1484375,28987376573,1702.6751708984375,7703604237,1.0001870393753052,44403471554,315.37744140625,676396150
24436.353515625,31252098714,1658.036376953125,8721608198,1.0001319646835327,45397558230,311.4720153808594,579359973
24188.84375,30199996781,1643.231689453125,9189387004,1.0000989437103271,43805622619,312.7811279296875,549179249
23947.4921875,30476264066,1651.0738525390625,9013236167,1.0001239776611328,40733371959,308.533935546875,472852406
23198.126953125,26811744928,1608.3731689453125,8909129423,1.0000699758529663,39747788121,302.0537109375,479926281
23175.375,16100721565,1594.9149169921875,5657686235,1.0001319646835327,25281973906,302.3846130371094,310503640
23561.212890625,16644534842,1640.817138671875,5727967432,1.000087022781372,23103836401,308.9970703125,312320211
23522.87109375,22660763494,1634.326416015625,7239824677,1.0001749992370605,31170898346,304.8558044433594,404806423
23147.353515625,20535363434,1605.8951416015625,6323676957,1.0001540184020996,29878544329,301.4748229980469,337673265
23646.55078125,24662841200,1663.4337158203125,7701847224,1.0001440048217773,33994082293,302.907470703125,377974810
23475.466796875,20386398516,1647.3193359375,7080950926,1.0000909566879272,28824873446,299.9461669921875,370516889
22362.6796875,26062404610,1569.1676025390625,9922240199,1.000100016593933,37747411845,290.2828369140625,450262903
22353.349609375,11166012913,1566.9239501953125,4389045367,1.0001139640808105,18409338907,289.5038757324219,289197235
22435.513671875,13317001733,1564.46875,5020886238,1.0001070499420166,19088160147,288.69970703125,287599378
22429.7578125,17353192895,1567.398681640625,5245153345,1.0000109672546387,24736796655,288.0549621582031,374160712
22219.76953125,22765452204,1561.93310546875,6854058349,1.000012993812561,31500223933,289.34368896484375,373176525
21718.080078125,22536575684,1534.0882568359375,7130327525,1.0000070333480835,31323198703,286.86700439453125,436665040
20363.021484375,30364664171,1438.6607666015625,9457897583,0.9999859929084778,41653343124,277.2961120605469,505668979
20187.244140625,39578257695,1429.1580810546875,12665194936,1.003046989440918,55191206438,277.4195861816406,558776711
20632.41015625,30180288176,1482.61669921875,14917080154,1.0076899528503418,65038416671,277.96142578125,523623578
22163.94921875,29279035521,1590.29296875,11480965122,1.0071489810943604,48442153750,289.67578125,483074620
24197.533203125,49466362688,1680.3089599609375,15711468959,1.0038700103759766,72852500939,308.9122009277344,1122664621
24746.07421875,54622230164,1703.507080078125,16159781303,1.0032470226287842,74778462453,309.37078857421875,866173920
24375.9609375,43655701450,1656.1805419921875,12715339905,1.0039459466934204,62575628923,307.12493896484375,596861029
25052.7890625,33866061747,1677.2154541015625,9364980166,1.0021339654922485,46345690965,329.8608703613281,1337194824
27423.9296875,50730261335,1792.485107421875,12467445117,1.0023260116577148,61866017598,339.0811462402344,934568148
26965.87890625,35723036817,1761.65966796875,10317822213,1.0023369789123535,47735900216,331.5242919921875,828471428
28038.67578125,37769448859,1785.5765380859375,9170565472,1.0030070543289185,44405090365,336.9782409667969,705888292
27767.236328125,44774027664,1735.3212890625,10978325507,1.0017900466918945,54497686907,332.9230041503906,682276624
28175.81640625,36102192830,1806.7607421875,10758627746,1.0015360116958618,49904460369,335.3092346191406,638610697
27307.4375,33382021890,1737.717041015625,12484103560,1.0018789768218994,50711682141,321.8877258300781,1280612242
28333.97265625,24220433689,1816.4051513671875,11012966854,1.0009599924087524,39641340671,329.8370056152344,547390925
27493.28515625,25980310960,1752.0447998046875,10913669383,1.0012589693069458,40600299923,322.3593444824219,468651735
27494.70703125,13383005987,1743.7647705078125,6614309912,1.0008480548858643,22544554979,322.6730651855469,439062620
27994.330078125,13878363192,1775.6767578125,6990313307,1.000892996788025,21431041962,328.88800048828125,363216136
27139.888671875,18188895178,1715.4608154296875,8585750760,1.0002330541610718,29216004744,310.9491271972656,656817420
27268.130859375,17783600385,1772.78564453125,8346890042,1.0003069639205933,27305773765,313.2606201171875,478328374
28348.44140625,20684945906,1793.0018310546875,9136176952,0.9999889731407166,32050016572,313.8417663574219,482942200
28033.5625,22435349951,1792.7371826171875,9724496987,1.0000929832458496,34935146979,316.56756591796875,594180917
28478.484375,19001327598,1822.0220947265625,9149379763,1.0001239776611328,29809423853,317.0400085449219,419430009
28411.03515625,10876469901,1813.860595703125,5556443606,1.0003010034561157,19879792202,315.2173156738281,463135728
28199.30859375,12284641999,1795.7081298828125,6199721188,1.000236988067627,21255417929,313.9286193847656,442429679
27790.220703125,19556501327,1810.297119140625,9643826401,1.0001829862594604,33940605510,308.5623779296875,701865645
28168.08984375,15284538859,1871.005126953125,10398322335,1.0002139806747437,28651211704,310.9948425292969,575672802
28177.984375,17052315986,1909.114013671875,10319231689,1.0001300573349,29374587800,314.06317138671875,592856922
28044.140625,13837809380,1872.922607421875,8263191830,1.0005539655685425,23758252949,312.45465087890625,530706217
27925.859375,10861680497,1865.6361083984375,8356130492,1.0006330013275146,19099660090,310.6994934082031,478098163
27947.794921875,9373255556,1849.4981689453125,5016362733,1.0004240274429321,18174194744,310.6347351074219,461767801
28333.05078125,12175322951,1859.3878173828125,6361497715,1.000458002090454,19753710646,312.87225341796875,465627007
29652.98046875,19282400094,1911.20751953125,8380134275,1.0004370212554932,27938130200,318.3790588378906,565754261
30235.05859375,20121259843,1892.189697265625,8877222956,1.0010299682617188,30207674345,322.7582702636719,896643000
30139.052734375,18651929926,1920.68212890625,11010714187,1.0007209777832031,30471411545,318.9537658691406,639928192
30399.06640625,17487721001,2012.6346435546875,12546950499,1.0009770393371582,30853738919,324.9480895996094,684442464
30485.69921875,22659995079,2101.635498046875,16298099411,1.000722050666809,43263085148,329.1738586425781,941862415
30318.49609375,11940685378,2092.466796875,8036468153,1.0007799863815308,23715727388,333.40728759765625,730957108
30315.35546875,12854816417,2120.005859375,7898126856,1.0005359649658203,24405645675,348.2209167480469,936315454
29445.044921875,17872186762,2076.242919921875,9648882546,1.0005300045013428,32406207872,339.9941101074219,856381072
30397.552734375,19480529496,2104.537353515625,9134015143,1.0004080533981323,32344221199,343.1934509277344,741280408
28822.6796875,24571565421,1936.4034423828125,13779745451,1.0005589723587036,42801912254,322.70751953125,826810466
28245.98828125,21340360360,1943.09765625,11324135406,1.0002210140228271,36282233270,317.8899230957031,663981561
27276.91015625,20759504330,1849.9998779296875,12044274581,1.000141978263855,34553496031,321.67498779296875,1057530805
27817.5,13125734602,1874.2286376953125,6970642726,1.0001850128173828,20337083601,331.9950866699219,670641138
27591.384765625,12785446832,1862.06201171875,6607451862,1.0000230073928833,19881820238,330.61883544921875,639990072
27525.33984375,17703288330,1842.7574462890625,8438191338,1.000120997428894,25519663344,331.2458801269531,662758378
28307.59765625,17733373139,1866.753662109375,8677255481,1.0001590251922607,25931247322,338.3255615234375,682400159
28422.701171875,31854242019,1866.564208984375,14356524696,1.0002820491790771,43664074716,330.82177734375,910334786
29473.787109375,27153445027,1908.786376953125,14008145806,0.9999650120735168,35809974908,331.1950988769531,750494420
29340.26171875,17544464887,1892.5128173828125,7691759733,1.0006959438323975,27117912216,324.500244140625,1069178743
29248.48828125,10662634333,1908.9169921875,4796651246,1.000601053237915,16553983401,322.1347351074219,536818146
29268.806640625,14652199272,1876.92431640625,6539641957,1.0004379749298096,21489188232,337.6455383300781,865228956
28091.568359375,18655599976,1831.954833984375,8625783201,1.0003290176391602,29128129876,328.7242126464844,912601797
28680.537109375,16432924527,1870.789306640625,7536785767,1.0004340410232544,24895722187,321.95269775390625,686766524
29006.30859375,19122972518,1904.65185546875,8306390869,1.000270962715149,29787863486,326.212890625,822037855
28847.7109375,15548678514,1877.7041015625,6578438233,1.0004509687423706,22536823772,323.9171447753906,467074893
29534.384765625,17936566518,1995.0609130859375,9498261360,1.0010180473327637,29375040253,326.9403076171875,519090054
28904.623046875,15913866714,1900.2218017578125,9623243037,1.0018340349197388,27117468583,322.7740173339844,494274153
28454.978515625,11301355486,1873.076416015625,6883942236,1.001541018486023,18725657881,321.6110534667969,437921018
27694.2734375,19122903752,1849.042724609375,9895102899,1.0009260177612305,32860419478,313.9712219238281,636404503
27658.775390625,14128593256,1848.6031494140625,6129516088,1.000723958015442,22126554663,312.5137023925781,461175016
27621.755859375,20656025026,1842.4014892578125,9945549603,1.0008339881896973,31704546238,314.57745361328125,545212280
27000.7890625,16724343943,1796.4906005859375,8353828312,1.0007230043411255,26131663102,307.6958312988281,484941644
26804.990234375,19313599897,1808.019775390625,9047198660,1.0005810260772705,28824954947,308.6031188964844,509746023
26784.078125,9999171605,1796.1148681640625,4647630864,1.0005589723587036,15655448449,311.0868835449219,385073781
26930.638671875,10014858959,1800.5009765625,4711210241,1.000512957572937,14874679168,312.1358947753906,404468149
27192.693359375,14413231792,1817.5499267578125,6748889346,1.0002620220184326,21594744662,313.5294189453125,432273711
27036.650390625,12732238816,1824.1214599609375,5595959668,1.000115990638733,19841483059,311.3800354003906,402988974
27398.802734375,15140006925,1821.859619140625,6352161579,1.0000920295715332,24293380413,314.0835266113281,437721579
26832.208984375,15222938600,1801.728515625,5673124255,1.0000770092010498,22493741162,309.4566955566406,383049498
26890.12890625,11258983301,1812.5894775390625,4796110259,1.0002479553222656,17414028938,308.96429443359375,334636708
27129.5859375,7044911360,1820.47802734375,2951655969,1.0003989934921265,11851408172,310.719970703125,277393160
26753.826171875,8647416921,1804.5313720703125,3386768865,1.0001829862594604,13532622119,306.5067138671875,302803530
26851.27734375,11056770492,1817.5347900390625,4534841049,1.0002009868621826,17216429735,309.2456359863281,355156561
27225.7265625,13697203143,1854.380615234375,6820047160,1.0001039505004883,21420969303,313.5062255859375,361568579
26334.818359375,16299104428,1800.0999755859375,7101647419,1.000038981437683,25306791660,305.9327697753906,418835791
26476.20703125,13851122697,1805.9537353515625,6321689859,1.0000460147857666,20956153601,304.733642578125,401117895
26719.291015625,12711619225,1828.689697265625,5451414258,1.0003440380096436,19111705070,306.8863220214844,475658791
26868.353515625,7892015141,1831.1182861328125,3216737652,1.0005040168762207,12433601962,307.5917663574219,331579600
28085.646484375,14545229578,1910.9141845703125,6359610561,1.0001729726791382,21242373192,314.2700500488281,405623337
27745.884765625,15181308984,1893.078125,5884674572,1.0002440214157104,22313821215,311.80718994140625,543284868
27702.349609375,13251081851,1901.026611328125,5363439784,1.0001529455184937,21495789250,311.68450927734375,392038878
27219.658203125,15656371534,1874.1304931640625,5984512548,1.0003340244293213,23174506660,306.86669921875,474410245
26819.97265625,14678970415,1862.201416015625,5640027197,1.0003340244293213,20725195153,304.9532775878906,354897855
27249.58984375,14837415000,1907.256591796875,6097746022,1.0003830194473267,20867435500,307.4237976074219,382256220
27075.12890625,8385597470,1892.4124755859375,3472274607,1.0001590251922607,13418796255,306.7201232910156,260995871
27119.06640625,9360912318,1890.5135498046875,3747042696,1.0001510381698608,14904403851,305.15679931640625,273449324
25760.09765625,21513292646,1811.828369140625,9246593033,1.0003060102462769,33807354175,276.8892517089844,928515688
27238.783203125,21929670693,1884.494873046875,8704411776,1.0001740455627441,30910972861,281.4955749511719,691784529
26345.998046875,19530045082,1832.39599609375,7919894455,1.0000660419464111,28078183756,259.3914489746094,958739195
26508.216796875,11904824295,1846.3018798828125,4536041931,1.000311017036438,18183759822,262.14849853515625,562863852
26480.375,11015551640,1840.2252197265625,4610831509,0.9999489784240723,18180149900,260.7160949707031,491429998
25851.240234375,19872933189,1752.384765625,10788500406,1.0004390478134155,39594900162,239.08908081054688,1068424942
25940.16796875,10732609603,1753.415283203125,4559112981,1.0003149509429932,17537918491,235.4387969970703,376213808
25902.5,11677889997,1742.5286865234375,6031384958,1.000054955482483,21083018568,231.0514373779297,1014433334
25918.728515625,14143474486,1739.03759765625,6214125203,0.999862015247345,23706670402,243.89053344726562,864407068
25124.67578125,14265717766,1650.519287109375,7462905534,0.9998369812965393,23021035089,237.5742645263672,738634212
25576.39453125,15837384409,1665.519775390625,7328564880,0.9991829991340637,26724033220,236.2806854248047,502420772
26327.462890625,16324646965,1716.6688232421875,6281023479,0.9993299841880798,22643402807,239.1146697998047,488582672
26510.67578125,11090276850,1727.2041015625,4875187477,0.9997040033340454,16785486745,244.61058044433594,451849200
26336.212890625,9565695129,1720.5775146484375,3820038842,0.9998080134391785,14276388752,244.08726501464844,372246652
26851.029296875,12826986222,1737.659423828125,5210480121,0.999862015247345,17980147544,242.9033660888672,359118142
28327.48828125,22211859147,1792.1199951171875,7171072578,1.000385046005249,27490561659,247.6744384765625,477391843
30027.296875,33346760979,1891.0072021484375,11731457711,1.00005304813385,41597850081,249.28634643554688,717670519
29912.28125,20653160491,1872.9429931640625,8477657143,1.0001840591430664,31071097282,240.7924346923828,709030407
30695.46875,24115570085,1892.862060546875,8290615074,1.000566005706787,31145738921,244.56494140625,493157882
30548.6953125,12147822496,1876.0596923828125,5026191704,1.000520944595337,20749225264,236.65965270996094,558809140
30480.26171875,12703464114,1900.506103515625,6937581709,1.0004650354385376,21373038596,238.8929901123047,414941211
30271.130859375,16493186997,1859.432861328125,8619702292,1.0002119541168213,26117984793,236.13426208496094,427457532
30688.1640625,16428827944,1889.703369140625,7686042202,1.000195026397705,23449790413,237.49267578125,348181738
30086.24609375,14571500779,1827.97119140625,7135265016,1.0000250339508057,23894930229,230.65036010742188,480872336
30445.3515625,13180860821,1852.227294921875,5677228612,0.9998300075531006,21010132360,233.23245239257812,332343168
30477.251953125,26387306197,1933.18896484375,12895131248,1.000080943107605,43642431673,240.36978149414062,626872820
30590.078125,9086606733,1924.56591796875,5136809625,1.000128984451294,19795362801,247.75942993164062,603755323
30620.76953125,10533418042,1937.4383544921875,6343966490,1.0000849962234497,20337659643,246.25791931152344,519491311
31156.439453125,15271884873,1955.38916015625,7858509087,0.9999979734420776,26282530169,246.38221740722656,669962148
30777.58203125,12810828427,1936.633544921875,5683423776,1.0003010034561157,20970952942,242.492919921875,439591635
30514.166015625,12481622280,1910.5880126953125,6034088075,1.0000940561294556,21584664810,239.08108520507812,455501209
29909.337890625,21129219509,1848.636474609375,8905008384,1.0002059936523438,30430114230,232.31942749023438,536134671
30342.265625,13384770155,1870.6025390625,6468885150,0.9999589920043945,21072109064,235.62115478515625,418416864
30292.541015625,7509378699,1865.53955078125,4299007854,1.0001870393753052,13426621991,236.28738403320312,319300746
30171.234375,7903327692,1863.009765625,4392863807,1.0002039670944214,13296750364,234.22836303710938,289327973
30414.470703125,14828209155,1880.556396484375,6336468234,1.0000560283660889,23313495695,245.874267578125,834091613
30620.951171875,12151839152,1878.3360595703125,4905225892,1.000072956085205,18221606248,248.538330078125,536228377
30391.646484375,14805659717,1872.11376953125,6379007000,0.9999340176582336,20685690690,244.01988220214844,505389150
31476.048828125,23686079548,2006.511474609375,11114853969,1.0003730058670044,41556380527,256.48968505859375,761150982
30334.068359375,20917902660,1939.3470458984375,10627449471,1.0007250308990479,39502042324,248.19161987304688,799468588
30295.806640625,8011667756,1931.466552734375,4380084234,1.0003650188446045,18925797737,251.09970092773438,422767368
30249.1328125,8516564470,1923.681884765625,4329306566,1.0006070137023926,17514358400,242.65682983398438,441487283
30145.888671875,13240156074,1911.6461181640625,6678090758,1.0002199411392212,24482827973,244.35299682617188,671028354
29856.5625,13138897269,1897.5992431640625,5814708445,1.0001579523086548,22117323145,240.2649383544922,751858394
29913.923828125,12128602812,1889.0079345703125,6018487800,1.0002299547195435,21629091201,241.1608123779297,499664149
29792.015625,14655207121,1890.9691162109375,7366830684,1.0000790357589722,25849427845,242.73313903808594,485038743
29908.744140625,10972789818,1892.080078125,4668158260,1.000216007232666,21736934537,243.7889862060547,413015398
29771.802734375,7873300598,1864.912353515625,4101305643,0.9998610019683838,15361411060,241.03074645996094,310128851
30084.5390625,9220145050,1889.191650390625,4480604100,0.9998970031738281,15719491555,242.45596313476562,279600847
29176.916015625,15395817395,1850.0020751953125,6344373569,1.0000109672546387,24790908035,238.9462127685547,451906472
29227.390625,10266772793,1857.741943359375,4163381707,0.9998289942741394,18046684131,237.80856323242188,366519529
29354.97265625,13497554655,1872.159912109375,5781548155,1.0001009702682495,22065183057,238.9623565673828,417581395
29210.689453125,10770779217,1860.357177734375,4291339248,0.9995899796485901,17964435031,240.49879455566406,433186880
29319.24609375,11218474952,1874.744873046875,3800973336,1.0001059770584106,17371797760,241.97703552246094,388148322
29356.91796875,6481775959,1881.06884765625,2497302218,1.0000540018081665,11962846967,242.5763702392578,317500344
29275.30859375,8678454527,1861.643798828125,4003005547,0.9998930096626282,15914742870,242.52598571777344,425584373
29230.111328125,11656781982,1856.162353515625,4391613314,0.9999110102653503,18354638255,241.1206512451172,1092564922
29675.732421875,18272392391,1871.7921142578125,7634860636,0.9995219707489014,27115449240,247.50502014160156,830645013
29151.958984375,19212655598,1839.0897216796875,6448512422,0.9993259906768799,26312546015,240.49464416503906,650256385
29178.6796875,12780357746,1835.136474609375,4710581074,0.9994480013847351,20365437032,241.0615234375,400525696
29074.091796875,12036639988,1827.712890625,4861242484,0.9986019730567932,20189124066,241.47601318359375,370373499
29042.126953125,6598366353,1834.9879150390625,2866049749,0.9989830255508423,14278737533,242.9593505859375,300760369
29041.85546875,7269806994,1827.4620361328125,2963395076,0.9983819723129272,14800094198,242.79859924316406,417704185
29180.578125,13618163710,1826.9388427734375,5837881974,0.9988179802894592,23981817200,241.79750061035156,425652309
29765.4921875,17570561357,1855.807373046875,5812855406,0.9997180104255676,25874561718,245.14990234375,504987528
29561.494140625,18379521213,1854.297607421875,5870081833,0.9994249939918518,22920990916,243.89364624023438,399576464
29429.591796875,11865344789,1850.75341796875,3760304518,0.9990119934082031,18525528096,241.26246643066406,365863690
29397.71484375,10195168197,1847.1243896484375,3353025102,0.9989690184593201,16439483171,239.70689392089844,386856576
29415.96484375,6194358008,1848.889892578125,2291124840,0.9994530081748962,11930000390,240.27362060546875,284512149
29282.9140625,7329897180,1839.2801513671875,3054625661,0.9992499947547913,14122729675,240.03334045410156,296580783
29408.443359375,14013695304,1844.185791015625,4083364724,0.9991840124130249,20154696560,240.33924865722656,381157536
29170.34765625,12640195779,1826.9327392578125,4483923893,0.9989650249481201,21720437145,236.67958068847656,482870297
28701.779296875,14949271904,1805.6590576171875,4976573383,0.9988560080528259,24501625172,231.86874389648438,461572144
26664.55078125,31120851211,1684.9334716796875,14208462072,1.0003859996795654,46202367641,218.5358428955078,786294218
26049.556640625,24026236529,1660.945068359375,9645084584,0.9998300075531006,34300507987,216.112548828125,567051050
26096.205078125,10631443812,1669.471923828125,4871231360,0.9998599886894226,17888080535,216.99945068359375,477267428
26189.583984375,9036580420,1684.85205078125,4105056995,0.9999949932098389,15722340351,216.63580322265625,297744717
26124.140625,13371557893,1667.26904296875,5077248383,0.9998350143432617,21350289570,210.63894653320312,582113967
26031.65625,14503820706,1633.892578125,7244623133,0.9994660019874573,24087904847,210.8343505859375,637832641
26431.640625,16985265785,1679.2744140625,7191868448,0.9998990297317505,25410027986,216.3992919921875,566160608
26162.373046875,12871532023,1659.944580078125,5104531920,0.999426007270813,20070736123,218.64639282226562,394620698
26047.66796875,12406045118,1652.93505859375,5396997823,0.9994940161705017,19999153582,218.3310546875,423891092
26008.462890625,6034817316,1646.3067626953125,2423247747,0.9995390176773071,11240935990,216.36424255371094,273738258
26089.693359375,6913768611,1657.5130615234375,2624065031,0.999521017074585,12072570625,218.35800170898438,325410553
26106.150390625,11002805166,1652.4573974609375,4855588534,0.9993270039558411,18160207139,218.71856689453125,332786869
27727.392578125,29368391712,1729.7257080078125,11304916729,1.0000380277633667,39257157473,226.86288452148438,593296661
27297.265625,16343655235,1705.1121826171875,5023904190,1.0001280307769775,22718699935,223.7994384765625,359750612
